stage|lat|lon|ele|dist
stage-01|43.07332|-0.53011|777.0|72.89046007158655
stage-01|43.0713|-0.52677|820.0|73.26860720840489
stage-01|43.07004|-0.51933|916.0|73.90189924110973
stage-01|43.07064|-0.51421|959.0|74.33025353569613
stage-01|43.06936|-0.51029|1013.0|74.72178408454023
stage-01|43.07047|-0.50751|1042.0|75.13543269176753
stage-01|43.06922|-0.50438|1039.0|75.44458383839043
stage-01|43.06772|-0.50053|1012.0|75.8621958776546
stage-01|43.06503|-0.5009|1015.0|76.28281751235274
stage-01|43.06382|-0.4986|1021.0|76.64887025537548
stage-01|43.06076|-0.4962|1019.0|77.05591017030851
stage-01|43.06004|-0.49088|1007.0|77.5514283667842
stage-01|43.0587|-0.49343|1020.0|77.84533464888446
stage-01|43.06029|-0.48858|953.0|78.32251846877118
stage-01|43.059|-0.48919|955.0|78.55359398263204
stage-01|43.06074|-0.48048|884.0|79.29660219975666
stage-01|43.06342|-0.47385|878.0|79.93818664317294
stage-01|43.06507|-0.46966|876.0|80.34270730035097
stage-01|43.06594|-0.46249|871.0|80.9474568764305
stage-01|43.06511|-0.45874|852.0|81.33155787637286
stage-01|43.06212|-0.45761|833.0|81.6896096631981
stage-01|43.06217|-0.45603|815.0|81.89629895011043
stage-01|43.05863|-0.45434|761.0|82.35087764169694
stage-01|43.06153|-0.4527|739.0|82.71836733550826
stage-01|43.0626|-0.44626|699.0|83.30975206140276
stage-01|43.06246|-0.44036|649.0|83.80668364670674
stage-01|43.06065|-0.4451|626.0|84.2590486175598
stage-01|43.06055|-0.44117|589.0|84.58593697693289
stage-01|43.0615|-0.43759|559.0|84.96477773902868
stage-01|43.05784|-0.43993|514.0|85.44144526305713
stage-01|43.05799|-0.43486|467.0|85.89814077050464
stage-01|43.05974|-0.42712|440.0|86.66818317896869
stage-01|43.04879|-0.42712|436.0|87.90136322360874
stage-01|43.03361|-0.42203|454.0|89.66761778118749
stage-01|43.0238|-0.42185|461.0|90.77559193006746
stage-01|43.01276|-0.42304|474.0|92.01593998913972
stage-01|43.00607|-0.42126|495.0|92.7960662491052
stage-01|43.00003|-0.42061|489.0|93.49769058550295
stage-01|42.99027|-0.42233|504.0|94.60612938425677
stage-01|42.98809|-0.42564|521.0|95.10437956391483
stage-01|42.98574|-0.42818|529.0|95.48574229384582
stage-01|42.9823|-0.42608|525.0|96.00321602325107
stage-01|42.98125|-0.421|510.0|96.43621452920556
stage-01|42.97891|-0.41903|520.0|96.78711975972823
stage-01|42.97776|-0.42057|551.0|97.04738990752266
stage-01|42.97955|-0.41604|552.0|97.48422758355078
stage-01|42.97926|-0.41586|564.0|97.76871583971194
stage-01|42.97587|-0.42087|595.0|98.33512988055432
stage-01|42.97739|-0.41688|612.0|98.74246434698202
stage-01|42.97835|-0.4107|635.0|99.26598040500325
stage-01|42.97701|-0.407|655.0|99.62919054200589
stage-01|42.9749|-0.40364|682.0|100.01128705354046
stage-01|42.97426|-0.39812|702.0|100.471696108802
stage-01|42.97402|-0.39474|722.0|100.77394882495949
stage-01|42.972|-0.39146|750.0|101.15627018789826
stage-01|42.97227|-0.38855|766.0|101.60741342316591
stage-01|42.97096|-0.3827|809.0|102.12557104993436
stage-01|42.96971|-0.38099|818.0|102.39580026003543
stage-01|42.96979|-0.38162|824.0|102.61845615389721
stage-01|42.96865|-0.38033|843.0|102.81110652950726
stage-01|42.96795|-0.37801|856.0|103.06560565874118
stage-01|42.96765|-0.37535|861.0|103.34123485199028
stage-01|42.96773|-0.37166|881.0|103.67010945716109
stage-01|42.96904|-0.37194|902.0|103.8930636735459
stage-01|42.96774|-0.36782|932.0|104.2702862389707
stage-01|42.96697|-0.3639|959.0|104.6044949456199
stage-01|42.96595|-0.35722|1012.0|105.16364585802023
stage-01|42.96355|-0.35295|1045.0|105.61298475249113
stage-01|42.96398|-0.34913|1083.0|105.94361247904095
stage-01|42.96385|-0.34613|1124.0|106.22739045871823
stage-01|42.9623|-0.34958|1126.0|106.5771329208562
stage-01|42.96311|-0.34493|1158.0|107.0028922588384
stage-01|42.9633|-0.34069|1185.0|107.35986677332656
stage-01|42.96407|-0.34005|1213.0|107.62782614232894
stage-01|42.96495|-0.34082|1260.0|108.15540622308174
stage-01|42.96428|-0.33575|1302.0|108.580037411946
stage-01|42.96098|-0.33302|1333.0|109.08296128573173
stage-01|42.95839|-0.33295|1359.0|109.38139381298056
stage-01|42.9592|-0.3326|1364.0|109.57433097955435
stage-01|42.9613|-0.33111|1389.0|109.86517381550723
stage-01|42.96415|-0.33148|1430.0|110.22882054831746
stage-01|42.96529|-0.33411|1435.0|110.49585965104899
stage-01|42.96699|-0.33559|1471.0|110.75535266500233
stage-01|42.96889|-0.33683|1498.0|111.00144016408913
stage-01|42.9694|-0.34054|1521.0|111.32110730251117
stage-01|42.9699|-0.34377|1527.0|111.6115654597191
stage-01|42.97166|-0.34676|1553.0|111.93991908245202
stage-01|42.97261|-0.34602|1581.0|112.12160903391988
stage-01|42.97379|-0.34534|1606.0|112.35286361540489
stage-01|42.97525|-0.34497|1623.0|112.56479232104803
stage-01|42.97691|-0.34534|1634.0|112.78917303925958
stage-01|42.97881|-0.34311|1667.0|113.09857776290539
stage-01|42.97755|-0.34322|1679.0|113.30271066984047
stage-01|42.97628|-0.34087|1700.0|113.55952446830271
stage-01|42.9755|-0.33747|1694.0|113.90001888472
stage-01|42.97424|-0.33356|1663.0|114.26327845782986
stage-01|42.97215|-0.3317|1645.0|114.57557662748184
stage-01|42.97158|-0.32828|1614.0|114.88017361188678
stage-01|42.97243|-0.32553|1595.0|115.17948957281651
stage-01|42.9711|-0.32444|1593.0|115.39440903207063
stage-01|42.97136|-0.32258|1579.0|115.59316781884094
stage-01|42.97248|-0.31863|1546.0|115.95919293224816
stage-01|42.97467|-0.31807|1514.0|116.24608494315687
stage-01|42.97558|-0.3145|1506.0|116.59984768154725
stage-01|42.97574|-0.30996|1475.0|117.00516729827142
stage-01|42.97469|-0.30557|1442.0|117.42816859853271
stage-01|42.97266|-0.30433|1446.0|117.68727722496338
stage-01|42.97032|-0.3012|1434.0|118.05689105151653
stage-01|42.96789|-0.30198|1420.0|118.40062350616958
stage-01|42.96497|-0.30249|1395.0|118.78865084888322
stage-01|42.96288|-0.3005|1388.0|119.1939348659864
stage-01|42.96079|-0.29709|1382.0|119.56909804906775
stage-01|42.95857|-0.29333|1367.0|119.97209851915036
stage-01|42.95804|-0.29122|1344.0|120.16959187635493
stage-01|42.95507|-0.28977|1432.0|120.54570219246465
stage-01|42.9539|-0.2869|1380.0|120.82125492172531
stage-01|42.95489|-0.28338|1365.0|121.14863549687199
stage-01|42.95533|-0.27952|1389.0|121.47904274375993
