stage|lat|lon|ele|dist
stage-02|41.41467|1.95364|135.0|2.785821627153962
stage-02|41.41495|1.95328|137.0|2.8303400748184777
stage-02|41.41524|1.95306|138.0|2.867703857063061
stage-02|41.41528|1.95262|139.0|2.9068352497460666
stage-02|41.41512|1.95204|140.0|2.959025742184388
stage-02|41.41527|1.95148|143.0|3.009281934350959
stage-02|41.41538|1.95093|146.0|3.0580205769685245
stage-02|41.41508|1.94946|152.0|3.1853263859333034
stage-02|41.41461|1.94865|158.0|3.27123387262377
stage-02|41.41446|1.94694|164.0|3.415963998418676
stage-02|41.41488|1.94606|168.0|3.504090903308434
stage-02|41.41551|1.94486|172.0|3.6265410672541876
stage-02|41.41587|1.94433|175.0|3.6866374328385065
stage-02|41.41624|1.94396|177.0|3.739278475736181
stage-02|41.41633|1.94334|179.0|3.7925127773727945
stage-02|41.41713|1.94166|184.0|3.958841231753135
stage-02|41.41739|1.94105|189.0|4.0174569442983525
stage-02|41.41771|1.94051|192.0|4.0752175915361715
stage-02|41.41772|1.93994|195.0|4.123469556093611
stage-02|41.4177|1.93893|199.0|4.207970220740807
stage-02|41.41748|1.93815|202.0|4.2799711526319415
stage-02|41.41731|1.93775|203.0|4.318938748487292
stage-02|41.41624|1.9366|204.0|4.471778908657205
stage-02|41.4158|1.93631|203.0|4.5275309206400784
stage-02|41.41531|1.93626|202.0|4.582254766840526
stage-02|41.41515|1.93611|201.0|4.604574233596616
stage-02|41.41479|1.93521|200.0|4.689896869460213
stage-02|41.41479|1.93475|201.0|4.728923328490365
stage-02|41.41499|1.93402|203.0|4.793951188656877
stage-02|41.41506|1.93338|205.0|4.848498088343319
stage-02|41.41495|1.9328|206.0|4.898700284424973
stage-02|41.41491|1.93264|205.0|4.912883065337419
stage-02|41.41492|1.93257|205.0|4.919057017012832
stage-02|41.41489|1.9325|204.0|4.926123665291369
stage-02|41.41485|1.93247|204.0|4.931278558636695
stage-02|41.41468|1.93232|203.0|4.954350912899107
stage-02|41.41329|1.93003|201.0|5.202093823427819
stage-02|41.41284|1.92887|203.0|5.311241127213524
stage-02|41.41256|1.92857|205.0|5.351336343076732
stage-02|41.41218|1.92812|206.0|5.408020466543258
stage-02|41.41197|1.92778|207.0|5.4447991278766805
stage-02|41.41178|1.92724|209.0|5.494673563043119
stage-02|41.41163|1.92688|210.0|5.52912850565065
stage-02|41.41137|1.92669|211.0|5.562113663562561
stage-02|41.41061|1.9261|213.0|5.660080617258792
stage-02|41.41038|1.92559|215.0|5.710313636729231
stage-02|41.41043|1.92535|217.0|5.732141434277776
stage-02|41.41044|1.92517|220.0|5.748297785697532
stage-02|41.41031|1.92497|222.0|5.7708438638439965
stage-02|41.41021|1.9246|227.0|5.804798851280248
stage-02|41.41025|1.92439|230.0|5.823170377908844
stage-02|41.41033|1.92418|233.0|5.843221871084006
stage-02|41.41034|1.92392|236.0|5.865411248508182
stage-02|41.41027|1.92371|239.0|5.8847085656015885
stage-02|41.41016|1.92357|242.0|5.901735482179062
stage-02|41.40997|1.92348|244.0|5.9244407697179335
stage-02|41.40978|1.92338|244.0|5.947408771470259
stage-02|41.4096|1.92313|244.0|5.976683049175288
stage-02|41.40951|1.92283|244.0|6.003844293860947
stage-02|41.4095|1.92255|244.0|6.027678223850471
stage-02|41.40955|1.92232|244.0|6.047731621014273
stage-02|41.40972|1.92205|244.0|6.077491697154167
stage-02|41.41008|1.92176|244.0|6.12435925476509
stage-02|41.41032|1.9214|245.0|6.164818444273154
stage-02|41.41067|1.92095|247.0|6.219263147277248
