stage|lat|lon|ele|dist
stage-10|43.84165|10.502130000000001|20.14|0.0
stage-10|43.848600000000005|10.508930000000001|23.98|2.3595574426414045
stage-10|43.841660000000005|10.51871|16.740000000000002|3.975068194062467
stage-10|43.82865|10.51585|19.610000000000003|5.776560642803014
stage-10|43.8260150018797|10.495960001184974|12.790000000000001|8.008711832450908
stage-10|43.80751|10.484800000000002|21.07|10.31855161278398
stage-10|43.787828011272346|10.471403970515972|45.550000000000004|12.892080348048523
stage-10|43.77065|10.45898|93.43|15.235688940463858
stage-10|43.76409|10.447330000000001|46.160000000000004|16.94225727395953
stage-10|43.763060000257035|10.444730001890425|13.53|17.839369698876
stage-10|43.75247|10.450500000000002|4.7700000000000005|19.469731328632616
stage-10|43.73832|10.448360000000001|3.3000000000000003|22.201073643584838
stage-10|43.72260000000001|10.42519|3.45|24.787566544411423
stage-10|43.7147|10.40896|6.82|26.409464956105598
stage-10|43.722506673276015|10.395660003010534|5.83|28.53164579699051
stage-11|43.91129|10.261640000000002|7.5200000000000005|0.0
stage-11|43.93137|10.277270000000001|19.83|2.598968150572662
stage-11|43.93609|10.30377|33.82|4.9875417759889595
stage-11|43.92145001223256|10.33058751224193|74.98|7.735692285250275
stage-11|43.91371|10.337190000000001|123.19000000000001|8.959292708141447
stage-11|43.91673|10.33915|159.43|9.779339883174003
stage-11|43.91395000000001|10.33951|196.32000000000002|10.63407156614154
stage-11|43.90496|10.35312|185.14000000000001|12.345504925379977
stage-11|43.90163001106694|10.379030007441832|132.15|14.593945933619498
stage-11|43.90218|10.41038|99.39|17.25475285488899
stage-11|43.90903|10.438730000000001|81.21000000000001|19.76575968017045
stage-11|43.90151000223375|10.460515006478868|63.89|21.82275897518395
stage-11|43.889260004750255|10.477867516385045|42.93|23.91688253460242
stage-11|43.87601|10.49032|33.120000000000005|25.754522344683913
stage-11|43.86773|10.508000000000001|25.96|27.602301496152553
stage-11|43.875440000000005|10.52134|28.34|29.566110389425955
stage-11|43.88946000000001|10.519490000000001|30.21|31.220067285298786
stage-11|43.89972|10.532380000000002|39.25|33.0253209001383
stage-11|43.919070000000005|10.527700000000001|48.13|35.31134355590708
stage-11|43.92745|10.508930000000001|63.65000000000001|37.51603664005139
stage-11|43.938320000000004|10.495420000000001|67.87|39.67275960741156
stage-11|43.95825000000001|10.504650000000002|72.10000000000001|42.06896880326179
stage-11|43.97285|10.525020000000001|79.27000000000001|44.407729361547034
stage-11|43.98051|10.550350000000002|95.42|46.732124396566896
stage-11|43.999210000000005|10.55225|106.52|48.85130536173394
stage-11|44.0157|10.539560000000002|127.76|51.02478730705973
stage-11|44.01980010153605|10.51563016946837|138.71|53.37700480200554
stage-11|44.03284000323438|10.49131999095046|137.01000000000002|55.96687248660178
stage-11|44.04265|10.482510000000001|151.81|57.82671491228319
stage-11|44.054080000000006|10.485550000000002|195.92000000000002|59.43870788362162
stage-11|44.05794|10.489360000000001|253.57000000000002|60.25635435654782
stage-11|44.065020000000004|10.48947|322.12|61.40404963712286
stage-11|44.073220000000006|10.483920000000001|367.38000000000005|62.70644326795357
stage-11|44.08198|10.49051|371.23|64.13829258733661
stage-11|44.082460000000005|10.48484|337.85|65.43396776865895
stage-11|44.081765001814226|10.470130002342108|290.02|66.92093443633836
stage-11|44.08994500257542|10.452930003738183|208.15000000000003|68.85731393123778
stage-11|44.10336|10.45076|226.17000000000002|70.81505610354255
stage-11|44.11589000007516|10.445185001812744|241.78000000000003|72.58468570811736
stage-11|44.112840000000006|10.43115|258.97|74.28649211245875
stage-11|44.110060000000004|10.416970000000001|278.1|75.90644890096382
stage-11|44.11753|10.409650000000001|288.84000000000003|77.26748258220103
stage-11|44.122460000000004|10.40925|333.8|78.21681804846583
stage-11|44.13797|10.41815|403.17|80.1257431050872
stage-11|44.13906|10.42509|467.29|80.91431623591318
stage-11|44.14289|10.4274|548.08|81.81057477521436
stage-11|44.141920000000006|10.43199|624.6700000000001|82.68486234666838
stage-11|44.14585|10.43543|705.8000000000001|83.52696474211601
stage-11|44.15274|10.44308|805.6500000000001|84.95223864320269
stage-11|44.155590000000004|10.439670000000001|902.84|85.98805048202064
stage-11|44.164260000000006|10.442070000000001|1007.25|87.20655544003972
stage-11|44.17042000000001|10.454830000000001|1148.67|88.79406803987621
stage-11|44.17987|10.46587|1212.55|90.37848648112407
stage-11|44.184900000000006|10.478330000000001|1375.2300000000002|91.79351463542676
stage-11|44.1895|10.481020000000001|1499.5900000000001|92.65051829981964
stage-11|44.199220000000004|10.487260000000001|1605.25|94.00365064105732
stage-11|44.207800000000006|10.48887|1509.9600000000003|95.39304118390469
stage-11|44.2042|10.493810000000002|1441.23|96.22095971888388
stage-11|44.19867000000001|10.501240000000001|1376.3500000000001|97.1373662345727
stage-11|44.200450000000004|10.504320000000002|1314.7300000000002|98.20497757090084
stage-11|44.205490000000005|10.50772|1266.91|99.16336368286501
stage-11|44.20918|10.510840000000002|1244.8300000000002|100.10213212475055
stage-11|44.216330000000006|10.51463|1230.58|101.0869051949624
stage-11|44.222710000000006|10.51654|1219.64|102.0135212003395
stage-11|44.231500000000004|10.51496|1190.91|103.19686708858187
stage-11|44.235600000000005|10.52138|1171.7000000000003|104.25885488864182
stage-11|44.24031|10.522150000000002|1140.49|105.44176633811632
stage-11|44.244710000000005|10.524740000000001|1134.45|106.42758950013327
stage-11|44.250980000000006|10.52665|1170.3000000000002|107.5079760589426
stage-11|44.26068|10.534320000000001|1154.77|108.96080963266238
stage-11|44.27013|10.54189|1171.51|110.28087143081983
stage-11|44.27891|10.54781|1170.16|111.52657517249901
stage-11|44.28097|10.55835|1141.8400000000001|112.67350831186937
stage-11|44.28949|10.56719|1150.0900000000001|114.08789273404302
stage-11|44.300000000000004|10.575970000000002|1106.89|115.53952774344323
stage-11|44.307140000000004|10.580390000000001|1061.91|116.68026237929557
stage-11|44.31497|10.587710000000001|1030.48|118.09001284007194
stage-11|44.31915|10.600790000000002|1004.72|119.48406502533383
stage-11|44.32996000000001|10.60289|946.22|120.79136244004451
stage-11|44.33861|10.607280000000001|937.58|121.96163776126775
stage-11|44.34653|10.61794|885.41|123.35894763117253
stage-11|44.35114|10.61917|822.8000000000001|124.36359499184202
stage-11|44.355880000000006|10.62035|745.98|125.4846162767849
stage-11|44.353440000000006|10.616510000000002|686.8700000000001|126.31687334556435
stage-11|44.35398000000001|10.60781|624.36|127.31310141600709
stage-11|44.362860000000005|10.6128|548.5699999999999|128.52949506673193
stage-11|44.371680000000005|10.619990000000001|464.28000000000003|129.80502417079055
stage-11|44.37604|10.624260000000001|394.85|130.86433286821804
stage-11|44.37511000000001|10.612010000000001|342.30000000000007|132.19033669509327
stage-11|44.386990000000004|10.616230000000002|361.84000000000003|133.75488442802376
stage-11|44.39566000000001|10.619520000000001|334.06|135.00016340414564
stage-11|44.40547|10.61181|322.47|136.48784485011558
stage-11|44.40379|10.59876|382.59000000000003|137.73015929133055
stage-11|44.39929|10.590520000000001|445.71000000000004|138.8325519437128
stage-11|44.39706|10.59051|510.49|139.96287541614814
stage-11|44.392830000000004|10.590110000000001|582.74|141.17957506980227
stage-11|44.39128|10.595170000000001|668.32|142.65042909742425
stage-11|44.37818|10.58449|780.5600000000001|144.49601147843023
stage-11|44.37444000000001|10.568990000000001|820.0|146.016117952217
stage-11|44.37527|10.553930000000001|851.21|147.50646816574516
stage-11|44.37308|10.539430000000001|837.5|148.79026677862424
stage-11|44.37646|10.52987|815.83|149.921722897471
stage-11|44.3768|10.52068|838.8800000000001|150.89602306569424
stage-11|44.367070000000005|10.514750000000001|775.88|152.24371787833047
stage-11|44.35662000000001|10.508040000000001|718.98|153.7364999492682
stage-11|44.351060000000004|10.50159|750.86|154.64250411615154
stage-11|44.349380000000004|10.49261|791.0500000000001|155.58486075574984
stage-11|44.3474|10.48286|730.7800000000001|156.63734442098618
stage-11|44.34814|10.475840000000002|636.49|157.8545061466967
stage-11|44.35253500041155|10.473334998469301|555.72|158.86729163533104
stage-11|44.35521000000001|10.46784|557.06|160.1455603444823
stage-11|44.356730000000006|10.464|616.1600000000001|161.23659099300977
stage-11|44.36417|10.466840000000001|672.5699999999999|162.295862739946
stage-11|44.3684|10.462570000000001|613.01|163.41343221500213
stage-11|44.36986|10.45495|556.27|164.32841709157455
stage-11|44.38262|10.459980000000002|560.1|165.8980241913474
stage-11|44.39193|10.46672|494.3500000000001|167.27921588049207
stage-11|44.397200000000005|10.46807|431.56000000000006|168.29189885699716
stage-11|44.39697|10.46099|391.39|169.85986773909076
stage-11|44.38843000000001|10.43125|418.13000000000005|172.54586184242243
stage-11|44.388600000000004|10.406350000000002|446.04|175.0452855219997
stage-11|44.395140000000005|10.400110000000002|502.55000000000007|176.26345355410172
stage-11|44.398450000000004|10.398370000000002|552.79|176.99784701037615
stage-11|44.402640000000005|10.39803|607.08|177.92579033866815
stage-11|44.411860000000004|10.400500000000001|707.67|179.43980080941188
stage-11|44.42063|10.40258|773.2500000000001|180.85915629639504
stage-11|44.43014|10.407430000000002|736.77|182.19635747419892
stage-11|44.43133|10.39479|699.44|183.82348488820486
stage-11|44.436995002138815|10.400180000765772|683.8900000000001|185.35711685492478
stage-12|44.606210000000004|10.933760000000001|42.45|0.0
stage-12|44.5904100020361|10.916604994375755|49.43|2.273995229989882
stage-12|44.562157143652186|10.904334271524984|76.84|5.608072552565246
stage-12|44.53882666668423|10.898796665884658|108.94000000000001|8.256236212324916
stage-12|44.52779|10.89215|125.25|10.099960275278203
stage-12|44.526360000000004|10.868480000000002|129.69|12.096611345524895
stage-12|44.53108|10.85346|131.57000000000002|13.501140341884472
stage-12|44.540200000000006|10.824100000000001|117.9|16.08532299297855
stage-12|44.5433|10.80944|112.14|17.40875554817765
stage-12|44.54375001616679|10.792134999986132|119.35000000000001|18.803569339386026
stage-12|44.54965002149566|10.767420025193818|117.59000000000002|20.925870108723817
stage-12|44.54214|10.76063|121.4|22.15514557135973
stage-12|44.527370000000005|10.744800000000001|138.93|24.251626841554234
stage-12|44.510630000000006|10.73192|151.38000000000002|26.42094622589141
stage-12|44.49918|10.717830000000001|194.9|28.200815168723924
stage-12|44.49153500279158|10.700764994546628|190.16000000000003|30.033241577381013
stage-12|44.48349|10.678970000000001|196.65|32.02499589455455
stage-12|44.477740000000004|10.66097|219.8|33.84164723024946
stage-12|44.48207500562272|10.64459500121748|253.68|35.31497187575376
stage-12|44.484350000000006|10.634910000000001|295.86|36.48983646089287
stage-12|44.49345|10.629090000000001|389.29|37.78154486779955
stage-12|44.489070000000005|10.62226|465.82|38.74748988388911
stage-12|44.49448|10.611910000000002|520.81|39.94330532976169
stage-12|44.49591|10.599770000000001|533.8900000000001|41.346459866765215
stage-12|44.4859|10.590010000000001|540.5600000000001|42.836441675789786
stage-12|44.47679|10.595030000000001|513.72|44.16758672468448
stage-12|44.467670000000005|10.58393|563.85|45.63330924135318
stage-12|44.46544|10.574470000000002|598.7800000000001|46.67248022982831
stage-12|44.462140000000005|10.569930000000001|624.48|47.502791051062346
stage-12|44.45584|10.565520000000001|645.5600000000001|48.477669525083705
stage-12|44.454040000000006|10.55973|661.2600000000001|49.18227885586427
stage-12|44.454150000000006|10.54948|650.24|50.14251915253845
stage-12|44.454820000000005|10.54011|615.6|51.18061832243452
stage-12|44.45712|10.53217|574.0600000000001|52.13374431591842
stage-12|44.45476|10.520620000000001|560.21|53.223855745494255
stage-12|44.45281000000001|10.504520000000001|596.5100000000001|54.901568174823524
stage-12|44.45351|10.494750000000002|592.4|56.03535805751603
stage-12|44.45582|10.482850000000001|595.23|57.32981021616191
stage-12|44.449580000000005|10.46096|662.96|59.360255601713675
stage-12|44.46148|10.465060000000001|658.32|61.11620393344588
stage-12|44.46323|10.48262|687.74|62.77963162868171
stage-12|44.47327000000001|10.492170000000002|688.5500000000001|64.31133472308952
stage-12|44.479330000000004|10.501650000000001|675.7700000000001|65.61403188899996
stage-12|44.48823|10.502020000000002|670.0|66.80634864299797
stage-12|44.49591|10.494330000000001|632.72|68.42950027872928
stage-12|44.501070000000006|10.49126|593.1800000000001|69.32772030903054
stage-12|44.51193000000001|10.496410000000001|568.3600000000001|70.97102120669581
stage-12|44.52145|10.491330000000001|620.09|72.29439716040584
stage-12|44.53069000000001|10.490110000000001|699.85|73.62844303748952
stage-12|44.53726|10.482030000000002|658.0100000000001|75.09251334506563
stage-12|44.53558|10.472090000000001|599.2|76.15445549502981
stage-12|44.53945|10.46832|600.7900000000001|76.90817482931199
stage-12|44.54569|10.460840000000001|634.49|78.0463000101134
stage-12|44.55178|10.459700000000002|609.4200000000001|79.12378981696958
stage-12|44.560990000000004|10.45057|578.7800000000001|80.44324188744274
stage-12|44.566320000000005|10.448860000000002|543.72|81.43380211829361
stage-12|44.57323|10.446610000000002|474.74000000000007|82.35735004364307
stage-12|44.575120000000005|10.44129|432.55|83.00354677411771
stage-12|44.5842|10.41881|423.78000000000003|85.0973558125605
stage-12|44.58944|10.41703|374.81|85.99903801788096
stage-12|44.59197|10.418050000000001|318.39|86.87994766308854
stage-12|44.59557|10.41322|262.46000000000004|87.7452055959929
stage-12|44.60011|10.412460000000001|199.85000000000002|89.26235743584509
stage-12|44.61573500017156|10.415604997214094|186.10000000000002|91.06705216933804
stage-12|44.623540000000006|10.427280000000001|182.25000000000003|92.91453023981687
